"season","date","visitor","visitor.score","loc","host","host.score","ot","tournament","conference"
2003,"2003-03-08","Notre Dame",1,"@","Northern Michigan",4,"","","CC"
2003,"2003-03-08","Michigan",3,"@","Ohio State",3,"OT","","CC"
2003,"2003-03-08","Bemidji State",2,"@","Air Force",0,"","","CH"
2003,"2003-03-08","Alabama-Huntsville",5,"@","Niagara",7,"","","CH"
2003,"2003-03-08","Wayne State",6,"@","Findlay",3,"","","CH"
2003,"2003-03-08","Holy Cross",1,"@","Bentley",2,"","","MA"
2003,"2003-03-08","Iona",6,"@","Fairfield",0,"","","MA"
2003,"2003-03-08","Canisius",2,"@","Mercyhurst",3,"","","MA"
2003,"2003-03-08","Sacred Heart",5,"@","Connecticut",2,"","","MA"
2003,"2003-03-08","Michigan Tech",3,"@","Minnesota-Duluth",6,"","","WC"
2003,"2003-03-08","St. Cloud State",1,"@","Minnesota",1,"OT","","WC"
2003,"2003-03-08","North Dakota",5,"@","Wisconsin",0,"","","WC"
2003,"2003-03-08","Alaska-Anchorage",0,"@","Alaska",5,"","","NC"
2003,"2003-03-08","Minnesota State",2,"@","Nebraska-Omaha",2,"OT","","NC"
2003,"2003-03-08","Princeton",1,"@","Brown",3,"","ECAC Tournament","NC"
2003,"2003-03-08","Vermont",6,"@","Clarkson",1,"","ECAC Tournament","NC"
2003,"2003-03-08","St. Lawrence",2,"@","Colgate",3,"OT","ECAC Tournament","NC"
2003,"2003-03-08","Rensselaer",3,"@","Union",2,"","ECAC Tournament","NC"
2003,"2003-03-08","Merrimack",1,"@","Boston College",2,"","HEA Tournament","NC"
2003,"2003-03-08","Boston University",7,"@","Providence",1,"","HEA Tournament","NC"
2003,"2003-03-08","Massachusetts-Lowell",4,"@","New Hampshire",8,"","HEA Tournament","NC"
2003,"2003-03-09","Army",0,"@","Quinnipiac",7,"","","MA"
2003,"2003-03-09","St. Lawrence",2,"@","Colgate",5,"","ECAC Tournament","NC"
2003,"2003-03-14","Lake Superior",1,"@","Ferris State",6,"","CCHA Tournament","NC"
2003,"2003-03-14","Alaska",1,"@","Michigan State",11,"","CCHA Tournament","NC"
2003,"2003-03-14","Notre Dame",2,"@","Miami",4,"","CCHA Tournament","NC"
2003,"2003-03-14","Western Michigan",3,"@","Northern Michigan",8,"","CCHA Tournament","NC"
2003,"2003-03-14","Nebraska-Omaha",1,"@","Ohio State",4,"","CCHA Tournament","NC"
2003,"2003-03-14","Bowling Green",1,"@","Michigan",3,"","CCHA Tournament","NC"
2003,"2003-03-14","Rensselaer",2,"@","Cornell",3,"","ECAC Tournament","NC"
2003,"2003-03-14","Colgate",4,"@","Dartmouth",3,"4 OT","ECAC Tournament","NC"
2003,"2003-03-14","Vermont",2,"@","Harvard",4,"","ECAC Tournament","NC"
2003,"2003-03-14","Brown",4,"@","Yale",3,"OT","ECAC Tournament","NC"
2003,"2003-03-14","Alaska-Anchorage",3,"@","Colorado College",5,"","WCHA Tournament","NC"
2003,"2003-03-14","Wisconsin",1,"@","Minnesota State",2,"","WCHA Tournament","NC"
2003,"2003-03-14","St. Cloud State",4,"@","Minnesota-Duluth",5,"","WCHA Tournament","NC"
2003,"2003-03-14","Michigan Tech",1,"@","Minnesota",3,"","WCHA Tournament","NC"
2003,"2003-03-14","Denver",4,"@","North Dakota",1,"","WCHA Tournament","NC"
2003,"2003-03-15","Lake Superior",1,"@","Ferris State",6,"","CCHA Tournament","NC"
2003,"2003-03-15","Alaska",1,"@","Michigan State",3,"","CCHA Tournament","NC"
2003,"2003-03-15","Notre Dame",1,"@","Miami",0,"","CCHA Tournament","NC"
2003,"2003-03-15","Western Michigan",4,"@","Northern Michigan",6,"","CCHA Tournament","NC"
2003,"2003-03-15","Nebraska-Omaha",1,"@","Ohio State",3,"","CCHA Tournament","NC"
2003,"2003-03-15","Bowling Green",3,"@","Michigan",4,"","CCHA Tournament","NC"
2003,"2003-03-15","Rensselaer",0,"@","Cornell",4,"","ECAC Tournament","NC"
2003,"2003-03-15","Colgate",1,"@","Dartmouth",3,"","ECAC Tournament","NC"
2003,"2003-03-15","Vermont",1,"@","Harvard",5,"","ECAC Tournament","NC"
2003,"2003-03-15","Brown",1,"@","Yale",2,"","ECAC Tournament","NC"
2003,"2003-03-15","Army",2,"@","Holy Cross",3,"","AHA Tournament","NC"
2003,"2003-03-15","Iona",4,"@","Mercyhurst",5,"","AHA Tournament","NC"
2003,"2003-03-15","Canisius",2,"@","Quinnipiac",3,"","AHA Tournament","NC"
2003,"2003-03-15","Bentley",2,"@","Sacred Heart",0,"","AHA Tournament","NC"
2003,"2003-03-15","Alaska-Anchorage",1,"@","Colorado College",4,"","WCHA Tournament","NC"
2003,"2003-03-15","Wisconsin",5,"@","Minnesota State",6,"2 OT","WCHA Tournament","NC"
2003,"2003-03-15","St. Cloud State",3,"@","Minnesota-Duluth",2,"OT","WCHA Tournament","NC"
2003,"2003-03-15","Michigan Tech",2,"@","Minnesota",5,"","WCHA Tournament","NC"
2003,"2003-03-15","Denver",2,"@","North Dakota",3,"OT","WCHA Tournament","NC"
2003,"2003-03-16","Notre Dame",5,"@","Miami",0,"","CCHA Tournament","NC"
2003,"2003-03-16","Colgate",2,"@","Dartmouth",5,"","ECAC Tournament","NC"
2003,"2003-03-16","Brown",4,"@","Yale",0,"","ECAC Tournament","NC"
2003,"2003-03-16","St. Cloud State",3,"@","Minnesota-Duluth",7,"","WCHA Tournament","NC"
2003,"2003-03-16","Denver",2,"@","North Dakota",3,"OT","WCHA Tournament","NC"
2004,"2003-10-04","Mercyhurst",3,"@","Michigan",5,"","","NC"
2004,"2003-10-04","Minnesota-Duluth",2,"@","North Dakota",3,"","","NC"
2004,"2003-10-04","Boston College",5,"@","Vermont",3,"","","NC"
2004,"2003-10-09","Connecticut",3,"@","Massachusetts",6,"","","NC"
2004,"2003-10-10","Michigan",3,"@","Miami",8,"","","CC"
2004,"2003-10-10","Bowling Green",1,"@","Northern Michigan",2,"","","CC"
2004,"2003-10-10","Notre Dame",5,"@","Ohio State",2,"","","CC"
2004,"2003-10-10","Ferris State",2,"@","Western Michigan",4,"","","CC"
2004,"2003-10-10","Sacred Heart",2,"@","Merrimack",4,"","","NC"
2004,"2003-10-10","Wayne State",4,"@","St. Lawrence",4,"OT","","NC"
2004,"2003-10-10","Alaska-Anchorage",3,"@","Alaska",2,"","","NC"
2004,"2003-10-10","Findlay",4,"@","Michigan State",3,"","IceBreaker","NC"
2004,"2003-10-10","American International",2,"@","Quinnipiac",3,"OT","Q-Cup","NC"
2004,"2003-10-10","Wisconsin",4,"@","Nebraska-Omaha",3,"OT","Maverick Stampede","NC"
2004,"2003-10-11","Holy Cross",3,"@","Canisius",1,"","","AH"
2004,"2003-10-11","Western Michigan",2,"@","Ferris State",5,"","","CC"
2004,"2003-10-11","Michigan",2,"@","Miami",1,"","","CC"
2004,"2003-10-11","Bowling Green",3,"@","Northern Michigan",6,"","","CC"
2004,"2003-10-11","Notre Dame",1,"@","Ohio State",3,"","","CC"
2004,"2003-10-11","Massachusetts",3,"@","Massachusetts-Lowell",2,"","","HE"
2004,"2003-10-11","Rensselaer",2,"@","Boston University",5,"","","NC"
2004,"2003-10-11","Union",4,"@","Niagara",2,"","","NC"
2004,"2003-10-11","Colgate",3,"@","Northeastern",3,"OT","","NC"
2004,"2003-10-11","Sacred Heart",2,"@","Providence",7,"","","NC"
2004,"2003-10-11","Wayne State",1,"@","St. Lawrence",1,"OT","","NC"
2004,"2003-10-11","Alaska-Anchorage",3,"@","Alaska",5,"","","NC"
2004,"2003-10-11","Vermont",0,"@","New Hampshire",3,"","","NC"
2004,"2003-10-11","Minnesota-Duluth",4,"@","Michigan State",5,"","IceBreaker","NC"
2004,"2003-10-11","Air Force",3,"@","Quinnipiac",4,"OT","Q-Cup","NC"
2004,"2003-10-11","Minnesota",7,"@","Nebraska-Omaha",3,"","Maverick Stampede","NC"
2004,"2003-10-12","Holy Cross",3,"@","Canisius",3,"OT","","AH"
2004,"2003-10-12","Rensselaer",2,"@","Providence",5,"","","NC"
2004,"2003-10-16","Merrimack",1,"@","New Hampshire",4,"","","HE"
2004,"2003-10-16","Findlay",2,"@","Wayne State",3,"","","NC"
2004,"2003-10-17","Ohio State",5,"@","Michigan State",0,"","","CC"
2004,"2003-10-17","Bowling Green",5,"@","Notre Dame",3,"","","CC"
2004,"2003-10-17","Nebraska-Omaha",1,"@","Western Michigan",5,"","","CC"
2004,"2003-10-17","Wisconsin",1,"@","St. Cloud State",2,"","","WC"
2004,"2003-10-17","Clarkson",4,"@","Bemidji State",2,"","","NC"
2004,"2003-10-17","Lake Superior",1,"@","Canisius",1,"OT","","NC"
2004,"2003-10-17","Alaska",2,"@","Colorado College",6,"","","NC"
2004,"2003-10-17","Ferris State",3,"@","Colgate",5,"","","NC"
2004,"2003-10-17","Northeastern",2,"@","Denver",5,"","","NC"
2004,"2003-10-17","Providence",2,"@","Minnesota State",1,"","","NC"
2004,"2003-10-17","Michigan Tech",3,"@","Northern Michigan",4,"OT","","NC"
2004,"2003-10-17","Connecticut",4,"@","Rensselaer",4,"OT","","NC"
2004,"2003-10-17","Quinnipiac",4,"@","Michigan",5,"","","NC"
2004,"2003-10-17","Boston College",4,"@","North Dakota",6,"","","NC"
2004,"2003-10-17","Air Force",4,"@","Alaska-Anchorage",5,"","Nye Frontier Classic","NC"
2004,"2003-10-18","Notre Dame",3,"@","Bowling Green",0,"","","CC"
2004,"2003-10-18","Ohio State",4,"@","Michigan State",1,"","","CC"
2004,"2003-10-18","Nebraska-Omaha",2,"@","Western Michigan",2,"OT","","CC"
2004,"2003-10-18","Wisconsin",1,"@","St. Cloud State",3,"","","WC"
2004,"2003-10-18","American International",1,"@","Army",2,"","","NC"
2004,"2003-10-18","Clarkson",1,"@","Bemidji State",1,"OT","","NC"
2004,"2003-10-18","Lake Superior",3,"@","Canisius",2,"OT","","NC"
2004,"2003-10-18","Alaska",3,"@","Colorado College",8,"","","NC"
2004,"2003-10-18","Ferris State",3,"@","Colgate",1,"","","NC"
2004,"2003-10-18","Northeastern",3,"@","Denver",6,"","","NC"
2004,"2003-10-18","Providence",5,"@","Minnesota State",3,"","","NC"
2004,"2003-10-18","Northern Michigan",6,"@","Michigan Tech",7,"OT","","NC"
2004,"2003-10-18","Merrimack",1,"@","Union",3,"","","NC"
2004,"2003-10-18","Quinnipiac",2,"@","Michigan",3,"","","NC"
2004,"2003-10-18","St. Lawrence",1,"@","Massachusetts",5,"","","NC"
2004,"2003-10-18","Boston College",2,"@","North Dakota",1,"","","NC"
2004,"2003-10-18","Boston University",2,"@","Vermont",2,"OT","","NC"
2004,"2003-10-18","Holy Cross",0,"@","Maine",7,"","Black Bear Classic","NC"
2004,"2003-10-18","Massachusetts-Lowell",0,"@","Alaska-Anchorage",1,"","Nye Frontier Classic","NC"
2004,"2003-10-19","American International",3,"@","Union",6,"","","NC"
2004,"2003-10-24","Army",3,"@","Bentley",1,"","","AH"
2004,"2003-10-24","Miami",5,"@","Lake Superior",2,"","","CC"
2004,"2003-10-24","Western Michigan",2,"@","Michigan State",4,"","","CC"
2004,"2003-10-24","Ferris State",2,"@","Alaska",4,"","","CC"
2004,"2003-10-24","Northern Michigan",0,"@","Michigan",2,"","","CC"
2004,"2003-10-24","Merrimack",4,"@","Northeastern",2,"","","HE"
2004,"2003-10-24","Boston University",6,"@","Providence",4,"","","HE"
2004,"2003-10-24","Michigan Tech",3,"@","St. Cloud State",3,"OT","","WC"
2004,"2003-10-24","Minnesota-Duluth",4,"@","Minnesota",3,"OT","","WC"
2004,"2003-10-24","American International",1,"@","Air Force",5,"","","NC"
2004,"2003-10-24","Notre Dame",1,"@","Boston College",0,"","","NC"
2004,"2003-10-24","Union",3,"@","Bowling Green",1,"","","NC"
2004,"2003-10-24","Minnesota State",3,"@","Bemidji State",1,"","","NC"
2004,"2003-10-24","Colorado College",3,"@","Clarkson",2,"","","NC"
2004,"2003-10-24","Wayne State",3,"@","Findlay",6,"","","NC"
2004,"2003-10-24","Mercyhurst",3,"@","Ohio State",2,"","","NC"
2004,"2003-10-24","Maine",3,"@","St. Lawrence",2,"","","NC"
2004,"2003-10-24","Connecticut",4,"@","Alabama-Huntsville",1,"","","NC"
2004,"2003-10-24","Holy Cross",1,"@","Massachusetts",2,"","","NC"
2004,"2003-10-24","Quinnipiac",1,"@","Wisconsin",2,"OT","","NC"
2004,"2003-10-25","Miami",2,"@","Lake Superior",1,"","","CC"
2004,"2003-10-25","Ferris State",1,"@","Alaska",4,"","","CC"
2004,"2003-10-25","Michigan State",7,"@","Western Michigan",3,"","","CC"
2004,"2003-10-25","Providence",0,"@","Merrimack",0,"OT","","HE"
2004,"2003-10-25","Michigan Tech",5,"@","St. Cloud State",6,"","","WC"
2004,"2003-10-25","Minnesota-Duluth",4,"@","Minnesota",2,"","","WC"
2004,"2003-10-25","American International",1,"@","Air Force",5,"","","NC"
2004,"2003-10-25","Union",1,"@","Bowling Green",1,"OT","","NC"
2004,"2003-10-25","Minnesota State",2,"@","Bemidji State",2,"OT","","NC"
2004,"2003-10-25","Colorado College",4,"@","Clarkson",4,"OT","","NC"
2004,"2003-10-25","Army",0,"@","Rensselaer",6,"","","NC"
2004,"2003-10-25","Maine",7,"@","St. Lawrence",2,"","","NC"
2004,"2003-10-25","Connecticut",0,"@","Alabama-Huntsville",6,"","","NC"
2004,"2003-10-25","Quinnipiac",1,"@","Wisconsin",4,"","","NC"
2004,"2003-10-26","Northern Michigan",2,"@","Michigan",5,"","","CC"
2004,"2003-10-30","Mercyhurst",4,"@","Canisius",1,"","","AH"
2004,"2003-10-30","Nebraska-Omaha",2,"@","Notre Dame",4,"","","CC"
2004,"2003-10-30","Merrimack",2,"@","Maine",6,"","","HE"
2004,"2003-10-31","Connecticut",2,"@","Quinnipiac",4,"","","AH"
2004,"2003-10-31","Miami",1,"@","Bowling Green",4,"","","CC"
2004,"2003-10-31","Ferris State",0,"@","Michigan State",8,"","","CC"
2004,"2003-10-31","Nebraska-Omaha",0,"@","Notre Dame",2,"","","CC"
2004,"2003-10-31","Alaska",2,"@","Ohio State",4,"","","CC"
2004,"2003-10-31","Air Force",1,"@","Alabama-Huntsville",5,"","","CH"
2004,"2003-10-31","Niagara",4,"@","Wayne State",1,"","","CH"
2004,"2003-10-31","Massachusetts-Lowell",5,"@","Northeastern",2,"","","HE"
2004,"2003-10-31","Providence",6,"@","Massachusetts",2,"","","HE"
2004,"2003-10-31","Minnesota State",0,"@","Colorado College",3,"","","WC"
2004,"2003-10-31","Alaska-Anchorage",1,"@","Minnesota-Duluth",8,"","","WC"
2004,"2003-10-31","Denver",2,"@","Minnesota",6,"","","WC"
2004,"2003-10-31","Findlay",1,"@","Clarkson",4,"","","NC"
2004,"2003-10-31","Western Michigan",5,"@","Cornell",5,"OT","","NC"
2004,"2003-10-31","St. Lawrence",2,"@","Lake Superior",2,"OT","","NC"
2004,"2003-10-31","Vermont",3,"@","Michigan Tech",7,"","","NC"
2004,"2003-10-31","Princeton",1,"@","St. Cloud State",2,"OT","","NC"
2004,"2003-10-31","Yale",4,"@","North Dakota",8,"","","NC"
2004,"2003-10-31","Union",2,"@","New Hampshire",9,"","","NC"
2004,"2003-11-01","Army",2,"@","Bentley",2,"OT","","AH"
2004,"2003-11-01","Miami",4,"@","Bowling Green",4,"OT","","CC"
2004,"2003-11-01","Michigan State",4,"@","Ferris State",2,"","","CC"
2004,"2003-11-01","Alaska",2,"@","Ohio State",3,"","","CC"
2004,"2003-11-01","Air Force",4,"@","Alabama-Huntsville",6,"","","CH"
2004,"2003-11-01","Brown",2,"@","Harvard",0,"","","EC"
2004,"2003-11-01","Boston University",1,"@","Maine",2,"","","HE"
2004,"2003-11-01","Massachusetts",4,"@","Providence",2,"","","HE"
2004,"2003-11-01","Northeastern",2,"@","Massachusetts-Lowell",5,"","","HE"
2004,"2003-11-01","Minnesota State",1,"@","Colorado College",3,"","","WC"
2004,"2003-11-01","Alaska-Anchorage",1,"@","Minnesota-Duluth",5,"","","WC"
2004,"2003-11-01","Denver",4,"@","Minnesota",3,"","","WC"
2004,"2003-11-01","Sacred Heart",1,"@","Clarkson",4,"","","NC"
2004,"2003-11-01","Findlay",0,"@","Colgate",6,"","","NC"
2004,"2003-11-01","Western Michigan",3,"@","Cornell",2,"","","NC"
2004,"2003-11-01","Holy Cross",1,"@","Dartmouth",2,"","","NC"
2004,"2003-11-01","St. Lawrence",2,"@","Lake Superior",4,"","","NC"
2004,"2003-11-01","Rensselaer",5,"@","Merrimack",4,"","","NC"
2004,"2003-11-01","Vermont",2,"@","Michigan Tech",2,"OT","","NC"
2004,"2003-11-01","Princeton",1,"@","St. Cloud State",3,"","","NC"
2004,"2003-11-01","Niagara",2,"@","Michigan",6,"","","NC"
2004,"2003-11-01","Yale",0,"@","North Dakota",10,"","","NC"
2004,"2003-11-02","Bentley",1,"@","Union",5,"","","NC"
2004,"2003-11-05","Massachusetts-Lowell",1,"@","Boston College",4,"","","HE"
2004,"2003-11-07","Connecticut",4,"@","Canisius",3,"OT","","AH"
2004,"2003-11-07","American International",2,"@","Holy Cross",5,"","","AH"
2004,"2003-11-07","Army",2,"@","Mercyhurst",7,"","","AH"
2004,"2003-11-07","Sacred Heart",4,"@","Quinnipiac",5,"","","AH"
2004,"2003-11-07","Michigan",5,"@","Ferris State",6,"OT","","CC"
2004,"2003-11-07","Notre Dame",1,"@","Michigan State",3,"","","CC"
2004,"2003-11-07","Ohio State",1,"@","Northern Michigan",2,"","","CC"
2004,"2003-11-07","Western Michigan",4,"@","Alaska",5,"OT","","CC"
2004,"2003-11-07","Lake Superior",1,"@","Nebraska-Omaha",7,"","","CC"
2004,"2003-11-07","Bemidji State",5,"@","Findlay",3,"","","CH"
2004,"2003-11-07","Rensselaer",4,"@","Clarkson",3,"OT","","EC"
2004,"2003-11-07","Brown",1,"@","Dartmouth",3,"","","EC"
2004,"2003-11-07","Colgate",3,"@","Princeton",2,"OT","","EC"
2004,"2003-11-07","Union",4,"@","St. Lawrence",3,"","","EC"
2004,"2003-11-07","Harvard",6,"@","Vermont",4,"","","EC"
2004,"2003-11-07","Cornell",6,"@","Yale",2,"","","EC"
2004,"2003-11-07","Maine",1,"@","Boston College",4,"","","HE"
2004,"2003-11-07","New Hampshire",4,"@","Boston University",0,"","","HE"
2004,"2003-11-07","Massachusetts",2,"@","Merrimack",0,"","","HE"
2004,"2003-11-07","Providence",2,"@","Northeastern",2,"OT","","HE"
2004,"2003-11-07","Denver",5,"@","Colorado College",2,"","","WC"
2004,"2003-11-07","Alaska-Anchorage",2,"@","Minnesota State",3,"","","WC"
2004,"2003-11-07","Wisconsin",9,"@","Michigan Tech",4,"","","WC"
2004,"2003-11-07","St. Cloud State",3,"@","Minnesota-Duluth",2,"","","WC"
2004,"2003-11-07","Minnesota",3,"@","North Dakota",7,"","","WC"
2004,"2003-11-07","Air Force",4,"@","Bentley",3,"","","NC"
2004,"2003-11-07","Niagara",2,"@","Bowling Green",4,"","","NC"
2004,"2003-11-07","Alabama-Huntsville",2,"@","Miami",4,"","","NC"
2004,"2003-11-08","Army",3,"@","Canisius",2,"","","AH"
2004,"2003-11-08","American International",2,"@","Holy Cross",3,"","","AH"
2004,"2003-11-08","Connecticut",5,"@","Mercyhurst",6,"OT","","AH"
2004,"2003-11-08","Sacred Heart",2,"@","Quinnipiac",4,"","","AH"
2004,"2003-11-08","Notre Dame",3,"@","Michigan State",3,"OT","","CC"
2004,"2003-11-08","Ohio State",6,"@","Northern Michigan",1,"","","CC"
2004,"2003-11-08","Western Michigan",0,"@","Alaska",4,"","","CC"
2004,"2003-11-08","Ferris State",2,"@","Michigan",3,"","","CC"
2004,"2003-11-08","Lake Superior",4,"@","Nebraska-Omaha",1,"","","CC"
2004,"2003-11-08","Bemidji State",3,"@","Findlay",1,"","","CH"
2004,"2003-11-08","Niagara",4,"@","Wayne State",3,"","","CH"
2004,"2003-11-08","Union",1,"@","Clarkson",4,"","","EC"
2004,"2003-11-08","Harvard",2,"@","Dartmouth",2,"OT","","EC"
2004,"2003-11-08","Cornell",7,"@","Princeton",0,"","","EC"
2004,"2003-11-08","Rensselaer",0,"@","St. Lawrence",4,"","","EC"
2004,"2003-11-08","Brown",3,"@","Vermont",1,"","","EC"
2004,"2003-11-08","Colgate",2,"@","Yale",3,"OT","","EC"
2004,"2003-11-08","Merrimack",3,"@","Massachusetts",5,"","","HE"
2004,"2003-11-08","Maine",3,"@","New Hampshire",6,"","","HE"
2004,"2003-11-08","Colorado College",4,"@","Denver",1,"","","WC"
2004,"2003-11-08","Alaska-Anchorage",2,"@","Minnesota State",1,"","","WC"
2004,"2003-11-08","Wisconsin",5,"@","Michigan Tech",2,"","","WC"
2004,"2003-11-08","St. Cloud State",5,"@","Minnesota-Duluth",3,"","","WC"
2004,"2003-11-08","Minnesota",3,"@","North Dakota",5,"","","WC"
2004,"2003-11-08","Air Force",4,"@","Bentley",3,"","","NC"
2004,"2003-11-08","Alabama-Huntsville",2,"@","Miami",5,"","","NC"
2004,"2003-11-11","Bentley",2,"@","Massachusetts-Lowell",5,"","","NC"
2004,"2003-11-12","Boston College",2,"@","New Hampshire",2,"OT","","HE"
2004,"2003-11-14","Connecticut",2,"@","American International",2,"OT","","AH"
2004,"2003-11-14","Sacred Heart",4,"@","Army",1,"","","AH"
2004,"2003-11-14","Canisius",4,"@","Bentley",1,"","","AH"
2004,"2003-11-14","Holy Cross",5,"@","Mercyhurst",2,"","","AH"
2004,"2003-11-14","Bowling Green",2,"@","Lake Superior",4,"","","CC"
2004,"2003-11-14","Michigan State",2,"@","Miami",4,"","","CC"
2004,"2003-11-14","Michigan",4,"@","Ohio State",0,"","","CC"
2004,"2003-11-14","Northern Michigan",1,"@","Nebraska-Omaha",2,"","","CC"
2004,"2003-11-14","Wayne State",3,"@","Findlay",2,"OT","","CH"
2004,"2003-11-14","Yale",0,"@","Brown",6,"","","EC"
2004,"2003-11-14","Cornell",2,"@","Clarkson",2,"OT","","EC"
2004,"2003-11-14","Princeton",4,"@","Harvard",2,"","","EC"
2004,"2003-11-14","Vermont",1,"@","Rensselaer",7,"","","EC"
2004,"2003-11-14","Colgate",1,"@","St. Lawrence",5,"","","EC"
2004,"2003-11-14","Dartmouth",1,"@","Union",1,"OT","","EC"
2004,"2003-11-14","Boston University",2,"@","Merrimack",2,"OT","","HE"
2004,"2003-11-14","Northeastern",2,"@","Maine",5,"","","HE"
2004,"2003-11-14","New Hampshire",4,"@","Providence",7,"","","HE"
2004,"2003-11-14","Boston College",4,"@","Massachusetts",1,"","","HE"
2004,"2003-11-14","Michigan Tech",0,"@","Minnesota State",0,"OT","","WC"
2004,"2003-11-14","Denver",4,"@","Alaska-Anchorage",4,"OT","","WC"
2004,"2003-11-14","St. Cloud State",2,"@","North Dakota",1,"","","WC"
2004,"2003-11-14","Minnesota",3,"@","Wisconsin",3,"OT","","WC"
2004,"2003-11-14","Minnesota-Duluth",1,"@","Bemidji State",3,"","","NC"
2004,"2003-11-14","Western Michigan",3,"@","Niagara",2,"","","NC"
2004,"2003-11-15","Canisius",3,"@","Bentley",3,"OT","","AH"
2004,"2003-11-15","Holy Cross",6,"@","Mercyhurst",5,"OT","","AH"
2004,"2003-11-15","Army",1,"@","Sacred Heart",5,"","","AH"
2004,"2003-11-15","American International",4,"@","Connecticut",7,"","","AH"
2004,"2003-11-15","Bowling Green",0,"@","Lake Superior",0,"OT","","CC"
2004,"2003-11-15","Michigan State",3,"@","Miami",1,"","","CC"
2004,"2003-11-15","Michigan",2,"@","Ohio State",5,"","","CC"
2004,"2003-11-15","Northern Michigan",4,"@","Nebraska-Omaha",2,"","","CC"
2004,"2003-11-15","Princeton",1,"@","Brown",5,"","","EC"
2004,"2003-11-15","Colgate",6,"@","Clarkson",1,"","","EC"
2004,"2003-11-15","Yale",1,"@","Harvard",4,"","","EC"
2004,"2003-11-15","Dartmouth",1,"@","Rensselaer",1,"OT","","EC"
2004,"2003-11-15","Cornell",2,"@","St. Lawrence",1,"","","EC"
2004,"2003-11-15","Vermont",1,"@","Union",5,"","","EC"
2004,"2003-11-15","Merrimack",1,"@","Boston University",6,"","","HE"
2004,"2003-11-15","Massachusetts",3,"@","Providence",2,"","","HE"
2004,"2003-11-15","Michigan Tech",3,"@","Minnesota State",6,"","","WC"
2004,"2003-11-15","Denver",4,"@","Alaska-Anchorage",0,"","","WC"
2004,"2003-11-15","St. Cloud State",1,"@","North Dakota",2,"","","WC"
2004,"2003-11-15","Minnesota",3,"@","Wisconsin",4,"","","WC"
